p3_,p2_,p1_,p0_,g3_,g2_,g1_,g0_,cin,p_,g_,cnz,cny,cnx,simulated_leakage,estimated_leakage,% Err
1.1,1.1,0.0,1.1,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.170887e-08,7.172276554419999e-08,0.019377720217856605
1.1,1.1,0.0,1.1,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,3.635961e-06,1.099995,3.635067e-06,7.873498e-08,7.875322932360003e-08,0.023178165029098415
1.1,1.1,0.0,1.1,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,3.635961e-06,1.099995,3.635416e-06,7.379968e-08,7.38249289694e-08,0.03421284401233211
1.1,1.1,0.0,1.1,1.1,1.1,1.1,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,9.115837e-08,9.117664231740002e-08,0.020044585483514475
1.1,1.1,0.0,1.1,1.1,1.1,1.1,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,8.415138e-08,8.416876148180001e-08,0.020655016946858253
1.1,1.1,0.0,1.1,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635961e-06,3.635067e-06,7.402722e-08,7.403976185040001e-08,0.01694221449895482
1.1,1.1,0.0,1.1,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635961e-06,3.635961e-06,3.635416e-06,7.479898e-08,7.482514507600001e-08,0.03498052513551749
1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.284421e-08,7.284884043839999e-08,0.006356632050775439
1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.583726e-08,6.584095960279997e-08,0.005619314655512835
1.1,1.1,1.1,0.0,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635961e-06,7.646354e-08,7.647722863260002e-08,0.01790216958306462
1.1,1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.028777e-08,7.030620564819998e-08,0.02622881363284136
1.1,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.381551e-08,8.382485033880002e-08,0.01114392646423424
1.1,1.1,1.1,0.0,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,7.680855e-08,7.681696950320001e-08,0.010961674449012021
1.1,1.1,1.1,0.0,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635961e-06,8.504346e-08,8.505709395860004e-08,0.0160317543524597
1.1,1.1,1.1,0.0,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.065491e-08,8.067738521060002e-08,0.027865892603470936
1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.980446e-08,7.981794441560003e-08,0.016896819551214637
1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.279751e-08,7.281006358000002e-08,0.01724451839083735
1.1,1.1,1.1,0.0,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635961e-06,8.34238e-08,8.344633260980003e-08,0.027009809910399363
1.1,1.1,1.1,0.0,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.724806e-08,7.727530962540002e-08,0.035275481869733685
1.1,1.1,1.1,0.0,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,8.41195e-08,8.413569952760003e-08,0.019257755455068835
1.1,1.1,1.1,0.0,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,7.711253e-08,7.712781869200003e-08,0.019826469187346592
1.1,1.1,1.1,0.0,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635961e-06,8.295571e-08,8.297179857300002e-08,0.019394171902116022
1.1,1.1,1.1,0.0,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,8.095889e-08,8.098823439940002e-08,0.036246049569124784
1.1,1.1,1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,7.720402e-08,7.7210136515e-08,0.007922534344705417
1.1,1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,7.019706e-08,7.020225567939997e-08,0.007401562686495656
1.1,1.1,1.1,0.0,1.1,0.0,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635961e-06,8.082336e-08,8.083852470919997e-08,0.018762779968519015
1.1,1.1,1.1,0.0,1.1,0.0,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,7.464758e-08,7.466750172479999e-08,0.026687703472743858
1.1,1.1,1.1,0.0,1.1,0.0,1.1,0.0,0.0,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.817533e-08,8.818614641539999e-08,0.012266940651070648
1.1,1.1,1.1,0.0,1.1,0.0,1.1,0.0,1.1,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.116836e-08,8.117826557979998e-08,0.012203745153874276
1.1,1.1,1.1,0.0,1.1,0.0,1.1,1.1,0.0,1.099999,1.099989,1.099995,3.635067e-06,3.635961e-06,8.940327e-08,8.941839003519999e-08,0.016912172451848454
1.1,1.1,1.1,0.0,1.1,0.0,1.1,1.1,1.1,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.501471e-08,8.503868128719999e-08,0.028196634676495486
1.1,1.1,1.1,0.0,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,8.116827e-08,8.11782655798e-08,0.012314639452092914
1.1,1.1,1.1,0.0,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.416131e-08,7.41703847442e-08,0.012236493934638238
1.1,1.1,1.1,0.0,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,3.635961e-06,1.099995,3.635961e-06,8.478759e-08,8.4806653774e-08,0.022484155995004595
1.1,1.1,1.1,0.0,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.861182e-08,7.86356307896e-08,0.03028907052399641
1.1,1.1,1.1,0.0,1.1,1.1,1.1,0.0,0.0,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,8.216799e-08,8.217848168640001e-08,0.012768581049640144
1.1,1.1,1.1,0.0,1.1,1.1,1.1,0.0,1.1,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,7.516103e-08,7.517060085079999e-08,0.012733794095150023
1.1,1.1,1.1,0.0,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635961e-06,7.708415e-08,7.709221138840002e-08,0.010457906586522653
1.1,1.1,1.1,0.0,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,7.508733e-08,7.510864721480003e-08,0.028389895871958466
1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.665605e-08,7.666154490880003e-08,0.0071682649967355185
1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.964907e-08,6.965366407319999e-08,0.006596029494694583
1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,7.667538e-08,7.668412785260004e-08,0.011408945870287505
1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,7.174004e-08,7.175582749840001e-08,0.022006536935314493
1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.762734e-08,8.763755480920003e-08,0.011657102908782701
1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.062037e-08,8.062967397360003e-08,0.011540474944527885
1.1,1.1,1.1,1.1,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635067e-06,8.133523e-08,8.134162383520004e-08,0.00786108946891231
1.1,1.1,1.1,1.1,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635416e-06,7.879151e-08,7.880946805540004e-08,0.022791866027229966
1.1,1.1,1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,8.36163e-08,8.363064888600003e-08,0.017160393368315395
1.1,1.1,1.1,1.1,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.660932e-08,7.662276805040004e-08,0.01755406574556992
1.1,1.1,1.1,1.1,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635067e-06,8.363544e-08,8.365323182980004e-08,0.021273074907047648
1.1,1.1,1.1,1.1,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635416e-06,7.870013e-08,7.872493147560004e-08,0.03151389406857975
1.1,1.1,1.1,1.1,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,8.793133e-08,8.794840399800002e-08,0.019417422663821196
1.1,1.1,1.1,1.1,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,8.092436e-08,8.094052316240004e-08,0.019973172972933502
1.1,1.1,1.1,1.1,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635067e-06,7.532733e-08,7.533395910620001e-08,0.008800399801785628
1.1,1.1,1.1,1.1,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635416e-06,7.517534e-08,7.519794790080002e-08,0.030073559760449793
1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,8.101586e-08,8.10228409854e-08,0.008616813300510147
1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,7.40089e-08,7.40149601498e-08,0.008188406799722254
1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635067e-06,8.103518e-08,8.104542392920001e-08,0.012641335775408193
1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,3.635416e-06,7.609986e-08,7.611712357500001e-08,0.022685422811568767
1.1,1.1,1.1,1.1,1.1,0.0,1.1,0.0,0.0,1.099999,1.099989,1.099995,3.635416e-06,1.099995,9.198716e-08,9.19988508858e-08,0.012709258335625253
1.1,1.1,1.1,1.1,1.1,0.0,1.1,0.0,1.1,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.498018e-08,8.49909700502e-08,0.01269713737955726
1.1,1.1,1.1,1.1,1.1,0.0,1.1,1.1,0.0,1.099999,1.099989,1.099995,3.635067e-06,3.635067e-06,8.569504e-08,8.57029199118e-08,0.00919529508359524
1.1,1.1,1.1,1.1,1.1,0.0,1.1,1.1,1.1,1.099999,1.099989,1.099995,3.635067e-06,3.635416e-06,8.315133e-08,8.3170764132e-08,0.023372003791169108
1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,8.498012e-08,8.499097005020002e-08,0.01276775109287608
1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.797314e-08,7.798308921460002e-08,0.012759797284061547
1.1,1.1,1.1,1.1,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,3.635961e-06,1.099995,3.635067e-06,8.499927e-08,8.501355299400003e-08,0.016803666666814647
1.1,1.1,1.1,1.1,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,3.635961e-06,1.099995,3.635416e-06,8.006393e-08,8.008525263980002e-08,0.02663201743907794
1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,8.597983e-08,8.599118615680004e-08,0.013207931209036027
1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,1.1,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,7.897286e-08,7.898330532120002e-08,0.013226469447891869
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635067e-06,6.945577e-08,6.945437192160001e-08,0.002012904615386465
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635416e-06,6.930379e-08,6.931836071620002e-08,0.02102441468211031
